particula_id,paso,x,y,tipo,carga,masa
68,21,0.8173737665681916,-1.7176899084953827,Infectada,1.6181117894151132e-06,1.8018984575423644
68,22,0.9033717516851059,-1.9042622908923839,Infectada,1.6181117894151132e-06,1.8018984575423644
68,23,0.9900530963479152,-2.089758664945096,Infectada,1.6181117894151132e-06,1.8018984575423644
68,24,1.0772616661004326,-2.274416912930543,Infectada,1.6181117894151132e-06,1.8018984575423644
68,25,1.164884545802748,-2.4584138343315463,Infectada,1.6181117894151132e-06,1.8018984575423644
68,26,1.2528379169713628,-2.6418819884965847,Infectada,1.6181117894151132e-06,1.8018984575423644
69,0,0.0,2.5,Sana,1.0665496360244345e-06,1
69,1,0.0010832902862774104,2.3002220858285147,Sana,1.0665496360244345e-06,1
69,2,0.003554067190167889,2.1006341325695352,Sana,1.0665496360244345e-06,1
69,3,0.007777001024182936,1.9011413487006013,Sana,1.0665496360244345e-06,1
69,4,0.01415966790995159,1.7015671403469843,Sana,1.0665496360244345e-06,1
69,5,0.02313377342902441,1.5016511573496973,Sana,1.0665496360244345e-06,1
69,6,0.03515447617820215,1.301063859532283,Sana,1.0665496360244345e-06,1
69,7,0.050727966352197056,1.099428983994009,Sana,1.0665496360244345e-06,1
69,8,0.07046512150042826,0.8963530411568856,Sana,1.0665496360244345e-06,1
69,9,0.0951512452646775,0.6914762258724889,Sana,1.0665496360244345e-06,1
69,10,0.12580697609236802,0.48456928772286045,Sana,1.0665496360244345e-06,1
69,11,0.16368554963653772,0.27568765113273364,Sana,1.0665496360244345e-06,1
69,12,0.21014052223454469,0.06533786537698302,Sana,1.0665496360244345e-06,1
69,13,0.26636566980425475,-0.1454391476202584,Sana,1.0665496360244345e-06,1
69,14,0.3330851032526616,-0.3551114438887535,Sana,1.0665496360244345e-06,1
69,15,0.4102113768492894,-0.5618184948670767,Sana,1.0665496360244345e-06,1
69,16,0.496483864229943,-0.7637910614306208,Sana,1.0665496360244345e-06,1
69,17,0.589549295708381,-0.9601475695849462,Sana,1.0665496360244345e-06,1
69,18,0.686957950007458,-1.1512779431238178,Sana,1.0665496360244345e-06,1
69,19,0.7870019971702465,-1.3382113623172582,Sana,1.0665496360244345e-06,1
69,20,0.8886909829607996,-1.5219630130953417,Sana,1.0665496360244345e-06,1
69,21,0.9914653033548937,-1.7033279659874347,Sana,1.0665496360244345e-06,1
69,22,1.094995107773652,-1.8828884604218752,Sana,1.0665496360244345e-06,1
69,23,1.199074044144514,-2.061065379375942,Sana,1.0665496360244345e-06,1
69,24,1.3035655940846802,-2.2381647924974413,Sana,1.0665496360244345e-06,1
69,25,1.4083751738578096,-2.4144120988937696,Sana,1.0665496360244345e-06,1
69,26,1.51343483441151,-2.5899757405709565,Sana,1.0665496360244345e-06,1
70,0,0.0,2.5,Infectada,1.528761921576512e-06,1.7480907157433445
70,1,0.000888259104435818,2.3001821023982614,Infectada,1.528761921576512e-06,1.7480907157433445
70,2,0.0029144051739323235,2.100520227348803,Infectada,1.528761921576512e-06,1.7480907157433445
70,3,0.006378177156226954,1.9009373655645323,Infectada,1.528761921576512e-06,1.7480907157433445
70,4,0.01161543318411836,1.7012900495020928,Infectada,1.528761921576512e-06,1.7480907157433445
70,5,0.01898296651571689,1.5013669705645236,Infectada,1.528761921576512e-06,1.7480907157433445
70,6,0.028857624824793288,1.300901545921767,Infectada,1.528761921576512e-06,1.7480907157433445
70,7,0.04165763614121573,1.0995917552384775,Infectada,1.528761921576512e-06,1.7480907157433445
70,8,0.05788331468159978,0.8971266561401651,Infectada,1.528761921576512e-06,1.7480907157433445
70,9,0.07816678520389295,0.6932305569977185,Infectada,1.528761921576512e-06,1.7480907157433445
70,10,0.10330785968350337,0.48774141080631184,Infectada,1.528761921576512e-06,1.7480907157433445
70,11,0.13425320261316714,0.28072528403774294,Infectada,1.528761921576512e-06,1.7480907157433445
70,12,0.17197725805167016,0.07258563705029691,Infectada,1.528761921576512e-06,1.7480907157433445
70,13,0.21727995472891604,-0.13590188009512022,Infectada,1.528761921576512e-06,1.7480907157433445
70,14,0.2705672652151901,-0.34365542117677705,Infectada,1.528761921576512e-06,1.7480907157433445
70,15,0.33165009002292994,-0.5494442808066011,Infectada,1.528761921576512e-06,1.7480907157433445
70,16,0.39960859193289033,-0.7521792438036536,Infectada,1.528761921576512e-06,1.7480907157433445
70,17,0.4729330183392458,-0.9513110638940525,Infectada,1.528761921576512e-06,1.7480907157433445
70,18,0.5500401877970686,-1.1469846240617532,Infectada,1.528761921576512e-06,1.7480907157433445
70,19,0.6297096005199292,-1.3397544206805154,Infectada,1.528761921576512e-06,1.7480907157433445
70,20,0.711137412893746,-1.5302415524895918,Infectada,1.528761921576512e-06,1.7480907157433445
70,21,0.7938139878337027,-1.71897657604104,Infectada,1.528761921576512e-06,1.7480907157433445
70,22,0.8774087872610461,-1.9063707818711766,Infectada,1.528761921576512e-06,1.7480907157433445
70,23,0.9616983461031288,-2.0927321749254038,Infectada,1.528761921576512e-06,1.7480907157433445
70,24,1.0465253997668567,-2.2782893432961884,Infectada,1.528761921576512e-06,1.7480907157433445
70,25,1.1317756254072064,-2.4632123407990365,Infectada,1.528761921576512e-06,1.7480907157433445
70,26,1.2173638361607793,-2.6476286792904298,Infectada,1.528761921576512e-06,1.7480907157433445
71,0,0.0,2.5,Infectada,2.36318287266368e-06,1.6615735018061626
71,1,0.001444579840470365,2.3002961539624147,Infectada,2.36318287266368e-06,1.6615735018061626
71,2,0.004738793029363539,2.1008448357314955,Infectada,2.36318287266368e-06,1.6615735018061626
71,3,0.010366759918041544,1.9015174860662027,Infectada,2.36318287266368e-06,1.6615735018061626
71,4,0.01886701502056083,1.702074614645115,Infectada,2.36318287266368e-06,1.6615735018061626
71,5,0.03080687371480377,1.502162531973123,Infectada,2.36318287266368e-06,1.6615735018061626
71,6,0.04678256993387195,1.3013308566790143,Infectada,2.36318287266368e-06,1.6615735018061626
71,7,0.06745999720936827,1.099058046690017,Infectada,2.36318287266368e-06,1.6615735018061626
71,8,0.09365651186455515,0.8947831249894284,Infectada,2.36318287266368e-06,1.6615735018061626
71,9,0.12645811928292125,0.6879646595162424,Infectada,2.36318287266368e-06,1.6615735018061626
71,10,0.16734973973856043,0.47821057064189654,Infectada,2.36318287266368e-06,1.6615735018061626
71,11,0.21828500959305125,0.26552108666221563,Infectada,2.36318287266368e-06,1.6615735018061626
71,12,0.28156943842628657,0.0506097343503768,Infectada,2.36318287266368e-06,1.6615735018061626
71,13,0.3595101217212239,-0.1648475491380115,Infectada,2.36318287266368e-06,1.6615735018061626
71,14,0.4539357739971048,-0.3781046037635989,Infectada,2.36318287266368e-06,1.6615735018061626
