particula_id,paso,x,y,tipo,carga
6,3,-0.023542547696990955,1.9006552178720568,Sana,4.961506638996728e-07
6,4,-0.020506567390363026,1.7009522130626975,Sana,4.961506638996728e-07
6,5,-0.01622570694676223,1.5011273408639718,Sana,4.961506638996728e-07
6,6,-0.010480125863399387,1.301035529831214,Sana,4.961506638996728e-07
6,7,-0.0030313448022335,1.1005166780166233,Sana,4.961506638996728e-07
6,8,0.006396007827681556,0.8994135386038755,Sana,4.961506638996728e-07
6,9,0.018132750639581814,0.6975977617947362,Sana,4.961506638996728e-07
6,10,0.03257052204738166,0.4950087904804109,Sana,4.961506638996728e-07
6,11,0.050136286260514334,0.2917003936320698,Sana,4.961506638996728e-07
6,12,0.07122725784203873,0.08787300622496147,Sana,4.961506638996728e-07
6,13,0.09612319679324235,-0.11613293670900587,Sana,4.961506638996728e-07
6,14,0.12490844543529832,-0.3198869603181432,Sana,4.961506638996728e-07
6,15,0.15742705367982557,-0.522949953259483,Sana,4.961506638996728e-07
6,16,0.1932904987169874,-0.7249733435694126,Sana,4.961506638996728e-07
6,17,0.23195774471036884,-0.9257826861843564,Sana,4.961506638996728e-07
6,18,0.27286285380822956,-1.1253922710982665,Sana,4.961506638996728e-07
6,19,0.3155143267649701,-1.3239449404388721,Sana,4.961506638996728e-07
6,20,0.3595264112949683,-1.5216334750512022,Sana,4.961506638996728e-07
6,21,0.4046062174107294,-1.7186472773897998,Sana,4.961506638996728e-07
6,22,0.45053017076887614,-1.9151481748402386,Sana,4.961506638996728e-07
6,23,0.49712486820628266,-2.1112641839538444,Sana,4.961506638996728e-07
6,24,0.5442543414575682,-2.307091883822384,Sana,4.961506638996728e-07
6,25,0.5918116599233296,-2.5027020698280293,Sana,4.961506638996728e-07
7,0,-0.08314214058591274,2.5,Sana,8.942741997785822e-07
7,1,-0.08220027794512304,2.3002856783794803,Sana,8.942741997785822e-07
7,2,-0.08003215285839534,2.100855971099708,Sana,8.942741997785822e-07
7,3,-0.0762920735009939,1.9016534296857939,Sana,8.942741997785822e-07
7,4,-0.0705961626059702,1.702543752651589,Sana,8.942741997785822e-07
7,5,-0.06255061596681685,1.5033170692364237,Sana,8.942741997785822e-07
7,6,-0.05176176598174612,1.3037095446973095,Sana,8.942741997785822e-07
7,7,-0.03781922223686006,1.1034316784298321,Sana,8.942741997785822e-07
7,8,-0.02026034534338519,0.902198112630646,Sana,8.942741997785822e-07
7,9,0.0014700171887041084,0.6997671054594004,Sana,8.942741997785822e-07
7,10,0.02804553089622452,0.49600181209304467,Sana,8.942741997785822e-07
7,11,0.06024152737484871,0.2909543521334045,Sana,8.942741997785822e-07
7,12,0.09884864252073267,0.08494661054178518,Sana,8.942741997785822e-07
7,13,0.14452236656767514,-0.1213978473601218,Sana,8.942741997785822e-07
7,14,0.19760912702677125,-0.32719771509405404,Sana,8.942741997785822e-07
7,15,0.25798520326619934,-0.5314358311629446,Sana,8.942741997785822e-07
7,16,0.3249517663566784,-0.7331755237984254,Sana,8.942741997785822e-07
7,17,0.3973094094253794,-0.931850956066523,Sana,8.942741997785822e-07
7,18,0.47369420451017613,-1.127432049960845,Sana,8.942741997785822e-07
7,19,0.5529413315321821,-1.3202883657395796,Sana,8.942741997785822e-07
7,20,0.6342118700219564,-1.5109275511543698,Sana,8.942741997785822e-07
7,21,0.7169399687685125,-1.6998275225725656,Sana,8.942741997785822e-07
7,22,0.8007446062944846,-1.8873794735049807,Sana,8.942741997785822e-07
7,23,0.8853628825592578,-2.073885632598646,Sana,8.942741997785822e-07
7,24,0.9706080482555777,-2.2595743235897015,Sana,8.942741997785822e-07
7,25,1.056344019213815,-2.4446170997330814,Sana,8.942741997785822e-07
7,26,1.1424695723750442,-2.6291432905834706,Sana,8.942741997785822e-07
8,0,-0.017572006313185617,2.5,Infectada,1.4202584614063771e-06
8,1,-0.01611781761342831,2.3003278594425347,Infectada,1.4202584614063771e-06
8,2,-0.012795805677170452,2.100947939312816,Infectada,1.4202584614063771e-06
8,3,-0.007110606140594219,1.9017385443766899,Infectada,1.4202584614063771e-06
8,4,0.0014875581237003832,1.702464845076817,Infectada,1.4202584614063771e-06
8,5,0.013573521470076105,1.50277665042714,Infectada,1.4202584614063771e-06
8,6,0.029744437865382656,1.3022287368207672,Infectada,1.4202584614063771e-06
8,7,0.05065840168093534,1.100309232382156,Infectada,1.4202584614063771e-06
8,8,0.07711287464191657,0.896472965055551,Infectada,1.4202584614063771e-06
8,9,0.11015523944296501,0.6901994293727906,Infectada,1.4202584614063771e-06
8,10,0.15120336205175383,0.4811154452857862,Infectada,1.4202584614063771e-06
8,11,0.20210913093612626,0.26922046965169455,Infectada,1.4202584614063771e-06
8,12,0.26505152860936865,0.05518400348105229,Infectada,1.4202584614063771e-06
8,13,0.3422116998516869,-0.15941811522423374,Infectada,1.4202584614063771e-06
8,14,0.4353152688477764,-0.3720017251936639,Infectada,1.4202584614063771e-06
8,15,0.5449483988689279,-0.5789476141102401,Infectada,1.4202584614063771e-06
8,16,0.6691687309207337,-0.7761391622225866,Infectada,1.4202584614063771e-06
8,17,0.8026923365719801,-0.9616591332276715,Infectada,1.4202584614063771e-06
8,18,0.9404532802032186,-1.1374299736264109,Infectada,1.4202584614063771e-06
